PT	AU	BE	TI	X1	Y1	Z1	SO	LA	DT	DE	X5	Y5	Z5	AB	X4	Y4	Z4	C1	EM	RI	OI	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	PD	PY	VL	IS	BP	EP	DI	EC	C2	SC	UT	OA	HC	HP	DA
J	Castro, Antonio Barros de		A hipótese do crescimento rápido: novos argumentos				Revista de Economia Política	Portuguese	research-article	quasi-stagnation; fast growth; incremental approach				The hypothesis of fast growth. New arguments. After the 1981-2003 quasi-stagnation, the Brazilian economy signals that it is back to fast growth. The aborted growth spurts in this period accumulated an expansion potential that is now emerging. The growth frustration was particularly significant in the case of the growth surge beginning in 1999, as an outcome of the large 1999 depreciation of the real and the substantial 1990s increase of productivity. Now this repressed growth is being spontaneously liberated. It may be additionally liberated by adequate economic policies. Improvements in macroeconomic policy and the implementation of mini micro reforms are consistent with this incremental approach.				[Castro, Antonio Barros de] Universidade Federal do Rio de Janeiro, Brazil					18	0	0	0	0	Editora 34	São Paulo	São Paulo	1809-4538	03	2012	32	1	3	20	10.1590/S0101-31572012000100001	Economics; Political Science	SciELO Brazil	Business & Economics; Government & Law	SCIELO:S0101-31572012000100001	gold				
J	Ganem, Angela		Karl Popper versus Theodor Adorno: lições de um confronto histórico				Revista de Economia Política	Portuguese	research-article	Popper and Adorno's debate; dialects; positivism; popperian's method				Karl Popper versus Theodor Adorno: Lessons from a historical confrontation. In 1961, during the Congress of the German Society of Sociology, two great theoretical references of the XX century faced in a historical debate about the logic of the social sciences. In addition to methodological issues strict sense, the confrontation became known as a debate between positivism and dialectic. The article first deals with the theoretical trajectories of Popper and Adorno and the relation of their theories with their political and ideological certainties. On one hand, the trajectory of the Popperian epistemology is examined, its contributions and vigorous attacks on Marx in what he called 'poverty of historicism" and false predictive Marxist world, and, on the other hand, the role of Adorno in the Frankfurt School, his criticism of totalitarianism and the defense of a critical emancipatory reason. The article also deals with the confrontation itself, the exposure of Popper's twenty-seven theses that culminate with the situation logic and the method of the economy as exemplary for the social sciences and Adorno's critical perspective of sociology and society as non-separable objects. In conclusion we show how the articulation of theory with the weltanschauung of each author helps to clarify the terms of the debate and how the confrontation contributed unequivocally to the dynamics of scientific progress and for the critical history of the ideas.				[Ganem, Angela] Universidade Federal do Rio de Janeiro, Brazil					14	2	3	0	1	Editora 34	São Paulo	São Paulo	1809-4538	03	2012	32	1	87	108	10.1590/S0101-31572012000100006	Economics; Political Science	SciELO Brazil	Business & Economics; Government & Law	SCIELO:S0101-31572012000100006	gold				
J	Carvalho, Thomaz Freire de; Maia, Marcelo Verdini; Barbedo, Claudio Henrique da Silveira		O efeito da diversificação no valor das empresas listadas em bolsa no Brasil	Diversification's effect on firms listed in the Brazilian exchange	Efecto de la diversificación de empresas listadas en los mercados de valores brasileños		RAM. Revista de Administração Mackenzie	Portuguese	research-article	Diversification; Tobin's Q; Enterprise value; Value drivers; Segment relatedness	Diversificación; Q de Tobin; Valor de la empresa; Conductores del valor; Relación del segmento	Diversificação; Q de Tobin; Valor da empresa; Determinantes de valor; Relação entre segmentos		This work provides evidence on how negative correlated is diversification and enterprise value. Following Lang and Stulz (1994) methodology, our aim is to verify the correlation between firms' market value and diversification strategies. The negative relationship is observed for different measures of diversification and holds even if we control the effect of other variables known to be value drivers as investment, debt, profit and firm size. The results indicate that, as the focused companies, the highly diversified ones have also a greater value than the others. Finally, the contribution of this paper is that the negative diversification falls when it appears in more related segments and the effect of diversification on the enterprise value begins to be positive if we consider only the years of crises in our sample. We distinguished two consequences: non defined diversification strategies mean the worst performance and crisis mean better performance by diluting the risks impact. The study has some limitations because most of the Brazilian firms deal with highly correlated business portfolio.	Este trabajo proporciona evidencia en cómo es negativo correlacionado es valor de la diversificación y de la empresa. Seguimos la metodología de Lang y Stulz (1994) y nuestro objetivo es verificar la correlación entre valor de mercado de las empresas y las estrategias de diversificación. La relación negativa se observa para diversas medidas de diversificación y se sostiene incluso si controlamos el efecto de otras variables sabidas para ser conductores del valor como el tamaño, la deuda, la ganancia y la inversión. Los resultados indican que las compañías altamente diversificadas tienen un mayor valor. Finalmente, la contribución de este trabajo es que el negativo efecto de la diversificación es menor cuando en empresas de segmentos más relacionados y el efecto de la diversificación sobre el valor de la empresa comienza a ser positivo si consideramos solamente los años de crisis en nuestra muestra. Distinguimos dos consecuencias: cuando no se definen las estrategias de diversificación significa el peor desempeño de las empresas y la crisis significa un mejor rendimiento al diluir el impacto de los riesgos. El estudio tiene algunas limitaciones ya que la mayoría de las empresas brasileñas presentaron portafolio de negocios altamente correlacionados.	Neste trabalho, verificam-se evidências de que a diversificação e o valor das empresas são negativamente relacionados. O trabalho segue a metodologia utilizada por Lang e Stulz (1994) e tem como objetivo determinar se o valor de mercado das firmas brasileiras é correlacionado com seu grau de diversificação de seus negócios ou de sua carteira de negócios. Os resultados indicam que a relação negativa é observada para diferentes métricas de diversificação e se mantém mesmo quando se controla o efeito de outras variáveis conhecidas por influenciar o valor das empresas, a saber: investimentos, endividamento, rentabilidade e tamanho da empresa. Além disso, assim como empresas especializadas, as empresas pouco e altamente diversificadas também possuem um valor elevado, medido pelo Q de Tobin. Por fim, dois resultados novos trazidos por este trabalho são o indício de que a diversificação em segmentos mais relacionados apresenta um efeito menos negativo do que a diversificação em segmentos distintos e o fato de a correlação da diversificação com o valor da empresa ser positiva em tempos de crise econômica. A implicação desse resultado é que as empresas que não têm um posicionamento claro em relação à decisão de diversificação tendem a ter um desempenho pior que as demais e que, em momento de crise, as empresas mais diversificadas possuem um fluxo de rendimentos de menor risco. A limitação do trabalho é o fato de que a análise pode ter sido prejudicada porque a maioria das empresas brasileiras atua em segmentos extremamente relacionados. Isso pôde ser observado pela altíssima média do índice Herfindahl, ainda que ajustado para considerar apenas segmentos não correlacionados.		[Maia, Marcelo Verdini] Instituto Brasileiro de Mercado de Capitais, Brazil; [Barbedo, Claudio Henrique da Silveira] Universidade Federal do Rio de Janeiro, Brazil; [Carvalho, Thomaz Freire de] Fundação Getúlio Vargas, Brazil					14	0	0	0	0	Universidade Presbiteriana Mackenzie	São Paulo	São Paulo	1678-6971	02	2012	13	1	87	109	10.1590/S1678-69712012000100005	Management	SciELO Brazil	Business & Economics	SCIELO:S1678-69712012000100005	gold				
J	Borelli, Fernanda Chagas; Hemais, Marcus Wilcox; Dias, Pedro Ivo Rogedo Costa		Sandálias Kenner	Kenner flipflops			Revista de Administração Contemporânea	Portuguese	research-article	market segmentation; target market; positioning; marketing mix		segmentação de mercado; mercado-alvo; posicionamento; composto de marketing		This case describes the story of Kenner, a company that traditionally focused only on its product and is now realizing that its target market has changed drastically: from young higher-income consumers they are now lower-income consumers. Because of the excessive care with product quality, part of the company did not accept this new consumer, believing that the original consumer of the product should be their target market. As part of the restructuring of the company, in 2007 a marketing department was created, concerned with getting to know its consumers and their preferences better. In 2009, the year the case is set, the image of the company still appeared to be defined by its consumers, being associated with criminals, guns, drugs and violence. It was necessary to take control of the situation and decide on the market positioning the company would adopt. But before this, it was necessary to decide what the company’s target market would be. The case invites the reader to analyze the company’s situation and present and evaluate different alternatives in order to debate concepts of market segmentation, target market decisions and market positioning, as well as decisions related to the marketing mix.		Este caso descreve a trajetória da Kenner, uma empresa tradicionalmente com foco em produto que vê seu público mudar drasticamente: de jovens de classes alta e média alta para consumidores de classes mais baixas. Por conta do excessivo cuidado com a qualidade do produto, parte da empresa não aceitava bem este novo consumidor, acreditando que seu público natural deveria ser o de alto poder aquisitivo. A partir de uma reestruturação, em meados de 2007, é criada uma área de marketing, que traz para a empresa a preocupação de conhecer um pouco mais sobre seus consumidores e suas preferências. Em meados de 2009, a imagem da marca parece ainda estar nas mãos de seu público, que a associava a bandidos, armas, drogas e violência. Era preciso retomar as rédeas, definindo seu posicionamento. Mas, antes, era necessário decidir-se quanto ao mercado-alvo. O caso instiga o leitor a analisar a situação da empresa e apresentar e avaliar alternativas de curso; com isso, permite debater conceitos de segmentação, escolha do mercado-alvo e posicionamento, bem como decisões sobre o composto de marketing.		[Hemais, Marcus Wilcox] Pontifícia Universidade Católica do Rio de Janeiro, Brazil; [Dias, Pedro Ivo Rogedo Costa] Universidade Federal do Rio de Janeiro, Brazil; [Borelli, Fernanda Chagas] Universidade Federal do Rio de Janeiro, Brazil			Hemais, Marcus/0000-0001-9181-8446		11	0	0	0	0	Associação Nacional dos Programas de Pós-graduação em Administração	Curitiba	Curitiba	1982-7849	02	2012	16	1	157	171	10.1590/S1415-65552012000100010	Management	SciELO Brazil	Business & Economics	SCIELO:S1415-65552012000100010	gold				
J	Cruz, Cláudia Ferreira; Ferreira, Aracéli Cristina de Sousa; Silva, Lino Martins da; Macedo, Marcelo Álvaro da Silva		Transparency of the municipal public management: a study from the homepages of the large Brazilian municipalities	Transparência da gestão pública municipal: um estudo a partir dos portais eletrônicos dos maiores municípios brasileiros			Revista de Administração Pública	English	research-article	transparency; public management; homepages; municipalities		transparência; gestão pública; portais eletrônicos; municípios		This study attempts to check the transparency level of information in public administration published in the homepages of 96 municipalities included among the 100 most populous in Brazil and what characteristics and socioeconomic indicators of the municipalities can contribute to explain the level of transparency observed. The level of transparency in public administration was established from a research model called Transparency Index Municipal Public Management (ITGP-M) constructed based on international codes of good governance and transparency, the Brazilian legislation and the experiences of previous studies of similar nature conducted in Brazil and abroad. The empirical evidence point to low levels of transparency, incompatible with the level of socioeconomic development of municipalities. Moreover, we can conclude that, overall, there is an association between the socioeconomic conditions of the municipalities and the levels of transparency in the disclosure of information about public administration observed in sites of large municipalities as in this study.		Neste estudo buscou-se verificar o nível de transparência das informações acerca da gestão pública divulgadas nos portais eletrônicos de 96 municípios incluídos entre os 100 mais populosos do Brasil e quais características e indicadores socioeconômicos dos municípios podem contribuir para explicar o nível de transparência observado. O nível de transparência da gestão pública foi verificado a partir de um modelo de investigação denominado Índice de Transparência da Gestão Pública Municipal (ITGP-M), construído com base em códigos internacionais de boas práticas de transparência e governança, na legislação brasileira aplicável e nas experiências de pesquisas anteriores de natureza semelhante realizadas no Brasil e no exterior. As evidências empíricas apontam para baixos níveis de transparência, considerados incompatíveis com o nível de desenvolvimento socioeconômico dos municípios. Além disso, pode-se concluir que, no geral, existe associação entre as condições socioeconômicas dos municípios e os níveis de transparência na divulgação de informações acerca da gestão pública observados nos sites dos grandes municípios brasileiros que compõem a amostra desse estudo.		[Silva, Lino Martins da] Universidade do Estado do Rio de Janeiro, Brazil; [Cruz, Cláudia Ferreira; Ferreira, Aracéli Cristina de Sousa; Macedo, Marcelo Álvaro da Silva] Universidade Federal do Rio de Janeiro, Brazil					31	1	1	0	0	Fundação Getulio Vargas	Rio de Janeiro	Rio de Janeiro	0034-7612	02	2012	46	1	153	176	10.1590/S0034-76122012000100008	Management; Public Administration	SciELO Brazil	Business & Economics; Public Administration	SCIELO:S0034-76122012000100008	gold				
J	Fonseca, Ana Carolina Pimentel Duarte da		Comunicação intercultural em uma empresa transnacional: a visão dos Brasileiros sobre sua comunicação com os norte-americanos	Intercultural communication in a transnational company: the Brazilian of view of its communication with North- Americans			Cadernos EBAPE.BR	Portuguese	research-article	Intercultural communication; Brazilian culture; North-American culture; Transnational companies		Comunicação intercultural; Cultura brasileira; Cultura norte-americana; Empresas transnacionais		Globalization forces organizations to communicate with different cultures in their interdependent operations. Thus, it seems important to detect and analyze issues that have to be understood by organizations in their communication with other cultures, more specifically, aspects that can result in an incorrect interpretation of the messages sent from one culture to another. Aiming to understand this subject more deeply, the two symbolic activities pointed out by Porter and Samovar (1995) in the verbal communication process- use of language and internal activity of thinking- were analyzed using the cultural dimensions proposed by Hofstede (1980), Trompenaars (1995) and Hall (1984). A qualitative descriptive field research based on semi structured interviews was carried in the Rio de Janeiro subsidiary of a North- American transnational organization that works in the telecommunication area. During the interviews with the director and two managers, there were emphasized some negative points in the interaction of the two cultures, but it was also pointed out the possibility of grasping synergies from cultural diversity, as suggested by the good results obtained by the Brazilian relational style in dealing with customers, and the motivating effect caused on Brazilian subordinates by the more egalitarian treatment adopted by their American superiors.		Cada vez mais a globalização leva as empresas a se comunicarem com culturas diferentes das suas em operações interdependentes. Desta forma, torna-se importante detectar e analisar questões a serem compreendidas pelas organizações na sua comunicação com outras culturas; mais especificamente, aspectos que podem resultar em uma interpretação equivocada das mensagens enviadas de uma cultura para a outra. Para compreender melhor essa questão, foram analisadas as duas atividades simbólicas destacadas por Porter e Samovar (1995) no processo de comunicação verbal - o uso de linguagem e a atividade interna de pensar - à luz das dimensões culturais propostas por Hofstede (1980), Trompenaars (1995) e Hall (1984). Foi realizada uma pesquisa de campo qualitativa de caráter descritivo por meio de entrevistas semiestruturadas na subsidiária localizada na cidade do Rio de Janeiro de uma empresa transnacional de origem norte-americana que atua no setor de telecomunicações. Durante as entrevistas com o diretor e dois gerentes, foram enfatizados alguns pontos negativos na interação entre as duas culturas, mas também foi apontada a possibilidade de captar sinergias da diversidade cultural, como sugerem os bons resultados do estilo relacional dos brasileiros com os clientes e o efeito motivador, nos brasileiros, do tratamento mais igualitário adotado pelos chefes americanos.		[Fonseca, Ana Carolina Pimentel Duarte da] Universidade Federal do Rio de Janeiro, Brazil					37	0	0	0	0	Fundação Getulio Vargas, Escola Brasileira de Administração Pública e de Empresas	Rio de Janeiro	Rio de Janeiro	1679-3951	12	2011	9	4	1099	1121	10.1590/S1679-39512011000400010	Management	SciELO Brazil	Business & Economics	SCIELO:S1679-39512011000400010	gold				
J	Thomé Neto, César; Leal, Ricardo Pereira Câmara; Almeida, Vinício de Souza e		Um índice de mínima variância de ações brasileiras				Economia Aplicada	Portuguese	research-article	Minimum Variance Portfolio; Fund Performance; Portfolio Selection		Carteira de Mínima Variância; Desempenho de Fundos; Seleção de Ativos		This paper develops an index of global minimum variance portfolio (MVP) for the most liquid stocks in Brazil. The unconstrained MVP shows no significant difference in performance over the IBOVESPA. The imposition of a ten percent ceiling on the MVP weights for each asset made it possible to beat the IBOVESPA. However, this strategy is comparable to an equally weighed portfolio and is beaten by a number of actively managed stock funds in out of the sample tests. Nevertheless, these constraints facilitate the replication of the MVP by individual investors and by ETFs and support the power of naive diversification strategies.		Este trabalho desenvolve um índice de carteiras de mínima variância global (MVP) para as ações mais líquidas do Brasil. Os resultados indicaram que a MVP sem limites sobre os pesos das ações não apresenta diferença significativa de desempenho em relação ao IBOVESPA. A imposição de um peso máximo de dez por cento em cada ação tornou possível superar o IBOVESPA. Contudo, os resultados desta estratégia são comparáveis aos de uma carteira igualmente ponderada e são superados por alguns fundos de gestão ativa em testes fora da amostra. Ainda assim, estas estratégias simples baseadas nestas restrições facilitam a replicação do MVP por investidores individuais e exchange traded funds e sustenta o poder de estratégias ingênuas de investimento.		[Leal, Ricardo Pereira Câmara] Universidade Federal do Rio de Janeiro, Brazil; [Almeida, Vinício de Souza e] Universidade Federal do Rio Grande do Norte, Brazil; [Thomé Neto, César] Foz do Brasil, Brazil		Leal, Ricardo/C-3495-2013	Leal, Ricardo/0000-0002-4516-9788		35	5	7	0	0	Faculdade de Economia, Administração e Contabilidade de Ribeirão Preto da Universidade de São Paulo	Ribeirão Preto	Ribeirão Preto	1980-5330	12	2011	15	4	535	557	10.1590/S1413-80502011000400002	Economics	SciELO Brazil	Business & Economics	SCIELO:S1413-80502011000400002	gold				
J	Kubrusly, Lucia Silva		A população ocupada e a renda no Brasil: encontros e desencontros	Population and income in Brazil: where do they go together?			Economia e Sociedade	Portuguese	research-article	Labor market; Economic sectors; Economic data analysis		Mercado de trabalho; Setores da economia; Análise de dados econômicos		This paper presents an analysis of the labor market in Brazil focusing the relation of population and income. We examine in which Federal Units or economic activities good wages and high occupation occur at the same time. The data base is generated from PNAD/2007, considering Federal Units, economic activities, monthly income and employed labor.		O trabalho fornece uma análise do mercado de trabalho no Brasil, focalizando encontros entre a população ocupada e a renda, isto é, verifica em quais estados e/ou atividades ocorrem simultaneamente bons rendimentos e alta proporção de ocupação. A base de dados utilizada é a PNAD/2007, e os principais cortes utilizados são as Unidades da Federação, atividades econômicas, rendimentos mensais e população ocupada.		[Kubrusly, Lucia Silva] Universidade Federal do Rio de Janeiro, Brazil					11	0	1	0	0	Instituto de Economia da Universidade Estadual de Campinas	Campinas	Campinas	1982-3533	12	2011	20	3	567	600	10.1590/S0104-06182011000300005	Economics; Sociology	SciELO Brazil	Business & Economics; Sociology	SCIELO:S0104-06182011000300005	gold				
J	Lopes, Ana Luiza; Hilal, Adriana		Cultura organizacional sob o prisma das teorias de cross-culture: um estudo de caso brasileiro	Organizational culture in view of cross-culture theories: a Brazilian case study			Economia Global e Gestão	Portuguese	research-article	Organizational Culture; National Culture; Cross-culture; Brazilian Management		Cultura Organizacional; Cultura Nacional; Cross-culture; Gestão Brasileira		The main cross-culture theories have provided important foundations for a better understanding of different national cultures, and have also significantly contributed for the research on organizational culture. This study aims to analyze the influence of national culture in the validation and legitimization of practices and management models. To achieve this purpose, the organizational culture of a multinational financial accounting consulting subsidiary, with operations in Brazil was mapped. Hofstede’s (1990, 1991, 1994) and Trompenaars’s (1994) cultural frameworks were used as theoretical foundation, as well as some Brazilian studies that address some peculiarities of Brazilian culture and organizational management. The qualitative research method was used, with the holding of in-depth interviews with the employees of the analyzed company. Results show which elements present in the organizational dynamics are perceived as more significant by the individuals interviewed. The relationship of management practices and Brazilian culture is also analyzed. It follows that the understanding of both the dynamics of organizational culture and its adequacy with the national values can be an important tool for organizational management.		As principais teorias de cross-culture têm fornecido importantes subsídios para uma melhor compreensão das diferentes culturas nacionais, como também têm contribuído de forma significativa para as pesquisas sobre cultura organizacional. O presente estudo tem como objetivo analisar a influência da cultura nacional na validação e legitimação de práticas e modelos gerenciais. Para tal, foi feito o mapeamento da cultura organizacional de uma filial numa empresa multinacional no ramo de consultoria financeira e contábil, com presença no Brasil. Como embasamento teórico foram utilizados os arcabouços culturais elaborados por Hofstede (1990, 1991, 1994) e Trompenaars (1994), assim como foram utilizados estudos nacionais na área de gestão que abordam algumas particularidades entre cultura brasileira e gestão organizacional. Utilizou-se o método de pesquisa qualitativa, com a realização de entrevistas em profundidade com funcionários da empresa pesquisada. Os resultados mostram quais os elementos presentes na dinâmica organizacional que são percebidos como mais significativos pelos indivíduos entrevistados, assim como é analisado como as práticas gerenciais desta instituição podem estar relacionadas com a cultura brasileira. Conclui-se que a compreensão, tanto da dinâmica da cultura organizacional, quanto da adequação desta aos valores nacionais, pode se tornar uma importante ferramenta para a gestão organizacional.		[Lopes, Ana Luiza; Hilal, Adriana] Universidade Federal do Rio de Janeiro					18	0	0	0	0	ISCTE-IUL Business School	Lisboa	Lisboa	0873-7444	12	2011	16	3	25	45		Economics		Business & Economics	SCIELO:S0873-74442011000300003	gold				
J	Carvalho, José Luis Felicio		Trabalho, gênero e diversidade sexual: múltiplas contribuições por uma abordagem plural				Organizações & Sociedade	Portuguese	research-article									[Carvalho, José Luis Felicio] Universidade Federal do Rio de Janeiro, Brazil					11	0	0	0	0	Escola de Administração da Universidade Federal da Bahia	Salvador	Salvador	1984-9230	12	2011	18	59	747	751	10.1590/S1984-92302011000400011	Management; Sociology	SciELO Brazil	Business & Economics; Sociology	SCIELO:S1984-92302011000400011	gold				
J	Sauerbronn, Fernanda Filgueiras; Faria, Alexandre de Almeida		Agência em estratégia: conectando prática social e codeterminação	Agency in strategy: linking social practice and co-determination	Agencia en estrategia: conectando práctica social y co-determinación		RAM. Revista de Administração Mackenzie	Portuguese	research-article	Strategy; Agency; Social practice; Levels of Analysis; Co-determination	Estrategia; Agencia; Práctica social; Niveles de análisis; Co-determinación	Estratégia; Agência; Prática social; Níveis de análise; Codeterminação		The paper proposes a more pluralistic perspective for the study of agency in strategic management field, through the use of co-determination concept, aiming to contribute to overcome certain limitations its literature. The historical reasons that led the field of strategy to focus on the individual are addressed in the paper, putting focus on the prevalence of specific perspectives that address the relationship between individual-organization-environment. The authors argue that a substantial part of its literature is focused on a particular representation of organization and management (i.e. large corporations, managerial capitalism and its "visible hand"); it has generated over the past decades false dichotomies (micro/macro, voluntarism/determinism) and promoted a conflation between the individual's agency and the organization's agency. In order to overcome these false dichotomies and address the agency's study, the authors revisit the development of some perspective that sought in the last decade to approximate to some important debates produced in organizational studies field, particularly in Europe. The article gives prominence to the perspective that considers the strategy as a social practice (S-as-P), mainly that related to Structuration Theory due to its extensive use. In Brazil, there is a growing interest in the S-as-P perspective and the concepts of strategizing, organizing e micropractices - as suggested in European literature -; nevertheless the agency concept remains inadequately addressed despite the significant progress made. The authors of this paper propose a perspective - based upon the concept of co-determination - in which the agency is constituted throughout processes of horizontal and vertical interaction, comprising actors and mechanisms that lie at micro-individual, meso-organizational and macro-structural levels. Co-determination' potentiality is recognized in order to accomplish in S-as-P a "stratified analysis" of agency and reveal the layers of influences deriving from different levels. Finally, the authors delineate some considerations about the viability of more plural perspectives to the study of agency in S-as-P and its importance to counterbalance the dominant literature and increase the relevance of the studies in Brazil.	El presente artículo propone una perspectiva más plural para el estudio de la agencia en estrategia, mediante el préstamo del concepto de co-determinación, contribuyendo para lo reconocimiento y la superación de algunas de sus limitaciones. Las razones históricas que llevó al campo de la estrategia de centrarse en el individuo son tratados en el texto, sobre todo de la prevalencia de un enfoque específico en cuanto la relación entre individuo-organización-ambiente. Los autores argumentan que gran parte de la literatura de estrategia se centra en una representación particular de organización y gestión (es decir, las grandes corporaciones y el capitalismo gerencial controlado por una "mano visible"), esto permitió generar durante las últimas décadas falsas dicotomías (micro/macro, voluntarismo/determinismo) y promovió una fusión entre la agencia individual y la agencia de la organización. Con el fin de superar estas falsas dicotomías y promover el estudio de la agencia, los autores volven a la elaboración de algunas perspectivas que quiso incorporar a la discusión producida en el área de estudios organizacionales, particularmente en Europa, en las últimas décadas. En el artículo se destacan los debates sobre la perspectiva de estrategia como práctica social (strategy as practice, S-as-P), especialmente los relacionados con la teoría de la estructuración debido a su amplio uso. Siguiendo el movimiento europeo, en Brasil también crece el interés en los conceptos de strategizing, organizing y micro-practicas, esto hace que el concepto de agencia sigue siendo subutilizado a pesar de los progresos significativos realizados. Los autores de este trabajo propone una perspectiva - basado en el concepto de co-determinación - en la que la agencia se constituye a través de procesos de interacción horizontal y vertical, entre actores y mecanismos que se encuentran en los niveles micro-individuales, meso-organizacionales y macro-estructurales. Se reconoce el potencial del concepto de co-determinación para llevar a cabo una "análisis estratificada" de la agencia en S-as-P y revelar las "capas" de influencia. Finalmente, los autores hacen algunas consideraciones sobre la viabilidad de perspectivas alternativas al estudio de la agencia en S-as-P y su importancia como un contrapeso a la literatura dominante e incremento de la relevancia de los estudios en Brasil.	Este artigo propõe uma perspectiva mais plural para o estudo da agência em estratégia, por meio do empréstimo do conceito de codeterminação, contribuindo para o reconhecimento e a superação de certas limitações da área. As razões históricas que levaram a área de estratégia a focar o indivíduo são analisadas ao longo do texto, principalmente a partir do predomínio de abordagens específicas que tratam da relação entre indivíduo, organização e ambiente. Os autores argumentam que grande parte da literatura de estratégia privilegia uma representação específica de organização e gerência (isto é, a grande corporação e o capitalismo gerencial controlado por uma "mão visível permitiu gerar, ao longo das últimas décadas, falsas dicotomias (micro/macro, voluntarismo/determinismo) e promoveu uma conflação entre a agência do indivíduo e a agência da organização. De forma a superar essas falsas dicotomias e endereçar o estudo da agência, os autores revisitam o desenvolvimento de algumas perspectivas que procuraram, nas últimas décadas, incorporar os debates produzidos na área de estudos organizacionais, principalmente na Europa. O artigo dá destaque às discussões acerca da perspectiva da estratégia como prática social (strategy as practice - S-as-P), principalmente aquelas vinculadas à teoria da estruturação, por causa de sua ampla utilização. Seguindo o movimento europeu, também é crescente no Brasil o interesse por S-as-P e pelos conceitos de strategizing, organizing e micropráticas; isso faz com que o conceito de agência continue insuficientemente explorado apesar dos importantes avanços alcançados. Os autores deste artigo propõem uma perspectiva - baseada no conceito de codeterminação - na qual a agência se constitui ao longo de processos de interação horizontal e vertical, envolvendo mecanismos e atores que residem nos níveis microindividual, meso--organizacional e macroestrutural. O potencial do conceito de codeterminação é reconhecido para que se realize, em S-as-P, uma "análise estratificada" da agência e discutam-se elementos que permitam revelar as "camadas" de influências. Por fim, os autores traçam considerações acerca da viabilidade de perspectivas alternativas para o estudo da agência em S-as-P e de sua importância para contrabalançar a literatura dominante e elevar a relevância dos estudos no Brasil.		[Faria, Alexandre de Almeida] Fundação Getúlio Vargas, Brazil; [Sauerbronn, Fernanda Filgueiras] Universidade Federal do Rio de Janeiro, Brazil		SAUERBRONN, FERNANDA/J-5427-2014	SAUERBRONN, FERNANDA/0000-0002-7932-2314		88	0	3	1	5	Universidade Presbiteriana Mackenzie	São Paulo	São Paulo	1678-6971	12	2011	12	6	49	75	10.1590/S1678-69712011000600004	Management	SciELO Brazil	Business & Economics	SCIELO:S1678-69712011000600004	gold				
J	Faria, Marina Dais de; Carvalho, José Luis Felicio dos Santos de		Planejamento de cenários e amplificação da variabilidade da demanda	Planning scenarios and amplification of variability demand			REAd. Revista Eletrônica de Administração (Porto Alegre)	Portuguese	research-article	Inventory Management; Sales Forecast; Environmental Uncertainty; Dengue		Gestão de Estoques; Previsão de Vendas; Incerteza Ambiental; Dengue		This case was based on the problems facing the Delta, a leader in the Brazilian urban pest control, from the dengue epidemic in the summer of 2007/2008, while sales of insecticides and repellants by industry players reached volumes significantly higher than expectations. Failures in forecasting demand caused shortages of products to sell, wear the company's relationship with its dealers, difficulties in production and also loss of market share from DELTA and GAMMA deputy leader for alternative brands. The nature of the problems suggests questions involving the structure of industry and the establishment of the marketing arena, as well as decisions on governance, administration and management involved in setting up own business. Constructed from data collected through literature review, desk research and direct observation techniques, the narrative unfolds from the ideas of uncertainty, organizational transformation and integration by providing opportunities for exploiting the case in disciplines of Strategy, Marketing, Production and Ethics, preferably at the graduate level or raw materials of post-graduation.		Este caso para ensino foi elaborado a partir dos problemas enfrentados pela DELTA, líder no mercado brasileiro de controle de pragas urbanas, a partir da epidemia de dengue do verão de 2007/2008, quando as vendas de inseticidas e repelentes pelos players do setor atingiram volumes significativamente superiores às expectativas. Falhas na previsão de demanda causaram escassez de produtos nos pontos de venda, desgastes no relacionamento da empresa com seus revendedores, dificuldades nas unidades de produção e também perda de participação de mercado da DELTA e da vice-líder GAMA para marcas alternativas. A natureza dos problemas levantados sugere questionamentos que envolvem a estrutura da indústria e a constituição da arena do mercado, bem como decisões de governança, gestão e gerência envolvidas na configuração do próprio negócio. Construída a partir de dados coletados por meio de pesquisa bibliográfica, investigação documental e técnicas de observação direta, a narrativa se desdobra a partir das idéias de incerteza, transformação organizacional e integração, proporcionando possibilidades de aproveitamento do caso em disciplinas de Estratégia, Marketing, Produção e Ética, preferencialmente em cursos de graduação ou em matérias básicas de programas de pós-graduação.		[Carvalho, José Luis Felicio dos Santos de] Universidade Federal do Rio de Janeiro, Brazil; [Faria, Marina Dais de] Universidade Federal do Rio de Janeiro, Brazil					32	0	0	0	0	Escola de Administração da UFRGS	Porto Alegre	Porto Alegre	1413-2311	12	2011	17	3	823	846	10.1590/S1413-23112011000300010	Management	SciELO Brazil	Business & Economics	SCIELO:S1413-23112011000300010	gold				
